Date,Time,Location_id,ConnectorId,SessionId,EventType,PowerValue
04/02/2025,11:40:33,Parity Office,C3,12632647-1198-c412-cc2a-6153f33705a7,STOP_SESSION_EVENT,0.0
04/02/2025,11:46:57,Parity Office,C1,2cb8065c-ffb5-74b3-1bc7-c55c9ce8a75f,STOP_SESSION_EVENT,0.0
04/02/2025,12:52:23,Parity Office,C1,faca994f-6e31-62e9-4f1d-c169a51b33b8,START_SESSION_EVENT,22.0
04/02/2025,12:53:04,Parity Office,C3,c9b17c41-98bc-8e35-3181-4c28e9fdb39e,START_SESSION_EVENT,11.0
04/02/2025,12:53:05,Parity Office,C2,5d520022-0e7a-c4fc-e44f-eb4748a99734,DOWNGRADE_EVENT DUE TO THRESHOLD,11.0
04/02/2025,13:19:23,Parity Office,C2,5d520022-0e7a-c4fc-e44f-eb4748a99734,STOP_SESSION_EVENT,0.0
04/02/2025,14:06:41,Parity Office,C1,faca994f-6e31-62e9-4f1d-c169a51b33b8,STOP_SESSION_EVENT,0.0
04/02/2025,14:07:14,Parity Office,C3,c9b17c41-98bc-8e35-3181-4c28e9fdb39e,STOP_SESSION_EVENT,0.0
04/02/2025,22:27:04,Parity Office,C1,6341917d-94c7-4deb-d8da-c2561525d3cc,START_SESSION_EVENT,22.0
04/02/2025,22:32:56,Parity Office,C2,efdc9867-db66-842b-b4e8-d4609d910bbb,START_SESSION_EVENT,22.0
05/02/2025,00:51:37,Parity Office,C1,6341917d-94c7-4deb-d8da-c2561525d3cc,STOP_SESSION_EVENT,0.0
05/02/2025,02:22:49,Parity Office,C2,efdc9867-db66-842b-b4e8-d4609d910bbb,STOP_SESSION_EVENT,0.0
05/02/2025,04:38:05,Parity Office,C1,be87f5c2-ba06-f88f-9541-aa778ca9a9f7,START_SESSION_EVENT,22.0
05/02/2025,05:41:51,Parity Office,C1,be87f5c2-ba06-f88f-9541-aa778ca9a9f7,STOP_SESSION_EVENT,0.0
05/02/2025,07:48:23,Parity Office,C1,3fc10c88-0e9b-2df0-7bdb-5de87c8baa59,START_SESSION_EVENT,22.0
05/02/2025,08:12:28,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
05/02/2025,08:37:17,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
05/02/2025,08:39:41,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
05/02/2025,11:05:12,Parity Office,C1,3fc10c88-0e9b-2df0-7bdb-5de87c8baa59,STOP_SESSION_EVENT,0.0
05/02/2025,15:29:43,Parity Office,C1,678d193f-e666-4200-97ef-f660aaf1a9b3,START_SESSION_EVENT,22.0
05/02/2025,17:17:09,Parity Office,C1,678d193f-e666-4200-97ef-f660aaf1a9b3,STOP_SESSION_EVENT,0.0
05/02/2025,18:22:20,Parity Office,C1,738fb6b3-4fef-5ad5-7194-1618c13da6b3,START_SESSION_EVENT,22.0
05/02/2025,22:01:12,Parity Office,C1,738fb6b3-4fef-5ad5-7194-1618c13da6b3,STOP_SESSION_EVENT,0.0
05/02/2025,23:04:47,Parity Office,C1,45dbd3f1-6cb6-2d81-19a1-8c4f26529aed,START_SESSION_EVENT,22.0
06/02/2025,02:52:14,Parity Office,C1,45dbd3f1-6cb6-2d81-19a1-8c4f26529aed,STOP_SESSION_EVENT,0.0
06/02/2025,08:33:46,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
06/02/2025,08:44:11,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
06/02/2025,09:11:15,Parity Office,C1,65310490-3253-89c4-f032-f0b5238418df,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
06/02/2025,09:11:57,Parity Office,C1,65310490-3253-89c4-f032-f0b5238418df,START_SESSION_EVENT,11.0
06/02/2025,09:41:30,Parity Office,C2,217e3f74-ddc0-d2b8-c20a-dc41484e4e81,START_SESSION_EVENT,11.0
06/02/2025,09:41:50,Parity Office,C2,217e3f74-ddc0-d2b8-c20a-dc41484e4e81,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
06/02/2025,09:54:33,Parity Office,C1,65310490-3253-89c4-f032-f0b5238418df,STOP_SESSION_EVENT,0.0
06/02/2025,12:24:33,Parity Office,C2,217e3f74-ddc0-d2b8-c20a-dc41484e4e81,STOP_SESSION_EVENT,0.0
06/02/2025,19:33:06,Parity Office,C1,d9b35b27-00d9-21d9-13a2-fcc0648978ae,START_SESSION_EVENT,22.0
06/02/2025,20:55:36,Parity Office,C1,d9b35b27-00d9-21d9-13a2-fcc0648978ae,STOP_SESSION_EVENT,0.0
06/02/2025,23:04:38,Parity Office,C1,ab34ba86-7277-89a3-d15f-ace284f890fa,START_SESSION_EVENT,22.0
06/02/2025,23:16:48,Parity Office,C2,17b63c36-bb5f-22a9-8a53-ae7ceb3eb9f0,START_SESSION_EVENT,22.0
06/02/2025,23:53:19,Parity Office,C1,ab34ba86-7277-89a3-d15f-ace284f890fa,STOP_SESSION_EVENT,0.0
07/02/2025,00:18:13,Parity Office,C1,6cbd443b-c40f-0661-cfdc-90b20049de9c,START_SESSION_EVENT,22.0
07/02/2025,01:47:14,Parity Office,C2,17b63c36-bb5f-22a9-8a53-ae7ceb3eb9f0,STOP_SESSION_EVENT,0.0
07/02/2025,03:06:55,Parity Office,C1,6cbd443b-c40f-0661-cfdc-90b20049de9c,STOP_SESSION_EVENT,0.0
07/02/2025,03:51:54,Parity Office,C1,183b2adb-1c2c-6615-fd0f-7b79afc58f5a,START_SESSION_EVENT,22.0
07/02/2025,07:18:57,Parity Office,C1,183b2adb-1c2c-6615-fd0f-7b79afc58f5a,STOP_SESSION_EVENT,0.0
07/02/2025,09:01:42,Parity Office,C1,07f33324-e9df-7154-5428-d23058038341,START_SESSION_EVENT,22.0
07/02/2025,09:17:55,Parity Office,C2,8353db8c-1c77-3cea-2191-1535243bbca1,START_SESSION_EVENT,22.0
07/02/2025,09:45:27,Parity Office,C3,bfcf24af-56f1-79b9-d18d-16ec55149f78,START_SESSION_EVENT,11.0
07/02/2025,09:45:28,Parity Office,C1,07f33324-e9df-7154-5428-d23058038341,DOWNGRADE_EVENT DUE TO THRESHOLD,11.0
07/02/2025,11:12:57,Parity Office,C3,bfcf24af-56f1-79b9-d18d-16ec55149f78,STOP_SESSION_EVENT,0.0
07/02/2025,11:54:44,Parity Office,C2,8353db8c-1c77-3cea-2191-1535243bbca1,STOP_SESSION_EVENT,0.0
07/02/2025,12:03:45,Parity Office,C1,07f33324-e9df-7154-5428-d23058038341,STOP_SESSION_EVENT,0.0
07/02/2025,21:44:30,Parity Office,C1,54cd670f-9187-5fd7-2185-21f963b5474c,START_SESSION_EVENT,22.0
08/02/2025,01:34:51,Parity Office,C1,54cd670f-9187-5fd7-2185-21f963b5474c,STOP_SESSION_EVENT,0.0
08/02/2025,05:30:51,Parity Office,C1,aa98aae5-27ee-86de-7667-51924c5b7aa6,START_SESSION_EVENT,22.0
08/02/2025,07:12:08,Parity Office,C2,a1d61a08-e943-034b-9afd-63fcffe41682,START_SESSION_EVENT,22.0
08/02/2025,08:05:27,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
08/02/2025,08:19:52,Parity Office,C1,aa98aae5-27ee-86de-7667-51924c5b7aa6,STOP_SESSION_EVENT,0.0
08/02/2025,08:30:09,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
08/02/2025,08:38:40,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
08/02/2025,08:43:36,Parity Office,C2,a1d61a08-e943-034b-9afd-63fcffe41682,STOP_SESSION_EVENT,0.0
08/02/2025,08:49:40,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
08/02/2025,09:42:19,Parity Office,C2,a45e394e-409f-e12c-9196-0040ea6429fe,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
08/02/2025,09:42:23,Parity Office,C1,e55894b8-4572-f66f-5225-4892dec41886,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
08/02/2025,09:42:31,Parity Office,C1,e55894b8-4572-f66f-5225-4892dec41886,START_SESSION_EVENT,11.0
08/02/2025,09:42:45,Parity Office,C2,a45e394e-409f-e12c-9196-0040ea6429fe,START_SESSION_EVENT,11.0
08/02/2025,10:31:11,Parity Office,C2,a45e394e-409f-e12c-9196-0040ea6429fe,STOP_SESSION_EVENT,0.0
08/02/2025,12:07:49,Parity Office,C2,f3ada234-7de1-2919-a50c-2a1c10d12bdd,START_SESSION_EVENT,22.0
08/02/2025,13:13:43,Parity Office,C1,e55894b8-4572-f66f-5225-4892dec41886,STOP_SESSION_EVENT,0.0
08/02/2025,14:57:41,Parity Office,C2,f3ada234-7de1-2919-a50c-2a1c10d12bdd,STOP_SESSION_EVENT,0.0
08/02/2025,18:41:33,Parity Office,C1,dbd03a4a-2daf-64db-6a14-5f6602570cdc,START_SESSION_EVENT,22.0
08/02/2025,22:17:04,Parity Office,C1,dbd03a4a-2daf-64db-6a14-5f6602570cdc,STOP_SESSION_EVENT,0.0
09/02/2025,01:32:12,Parity Office,C1,ee28efb5-3fd1-f814-ed64-e7e5e6ed358f,START_SESSION_EVENT,22.0
09/02/2025,05:26:51,Parity Office,C1,ee28efb5-3fd1-f814-ed64-e7e5e6ed358f,STOP_SESSION_EVENT,0.0
09/02/2025,06:50:08,Parity Office,C1,e03d8963-9d9a-e483-c1db-b70cc43afba1,START_SESSION_EVENT,22.0
09/02/2025,08:10:35,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
09/02/2025,08:11:12,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
09/02/2025,08:37:13,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
09/02/2025,09:19:16,Parity Office,C1,e03d8963-9d9a-e483-c1db-b70cc43afba1,STOP_SESSION_EVENT,0.0
09/02/2025,09:36:18,Parity Office,C1,2af69527-3638-2e64-1a55-20a352b85069,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
09/02/2025,09:36:47,Parity Office,C1,2af69527-3638-2e64-1a55-20a352b85069,START_SESSION_EVENT,11.0
09/02/2025,09:37:37,Parity Office,C2,ea09d4ee-62ae-6bf7-0293-c9e4720c5485,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
09/02/2025,09:37:55,Parity Office,C2,ea09d4ee-62ae-6bf7-0293-c9e4720c5485,START_SESSION_EVENT,11.0
09/02/2025,10:49:18,Parity Office,C2,ea09d4ee-62ae-6bf7-0293-c9e4720c5485,STOP_SESSION_EVENT,0.0
09/02/2025,11:27:51,Parity Office,C1,2af69527-3638-2e64-1a55-20a352b85069,STOP_SESSION_EVENT,0.0
09/02/2025,12:00:31,Parity Office,C1,e8f90c43-6bed-6d8a-63a2-4c8e814c3061,START_SESSION_EVENT,22.0
09/02/2025,15:28:44,Parity Office,C1,e8f90c43-6bed-6d8a-63a2-4c8e814c3061,STOP_SESSION_EVENT,0.0
09/02/2025,16:54:45,Parity Office,C1,5d9543ea-14cf-bbd2-8c29-367cda015239,START_SESSION_EVENT,22.0
09/02/2025,19:13:36,Parity Office,C1,5d9543ea-14cf-bbd2-8c29-367cda015239,STOP_SESSION_EVENT,0.0
09/02/2025,23:09:22,Parity Office,C1,fe4cdd93-0603-8d42-40f1-424397e9071c,START_SESSION_EVENT,22.0
10/02/2025,00:01:21,Parity Office,C1,fe4cdd93-0603-8d42-40f1-424397e9071c,STOP_SESSION_EVENT,0.0
10/02/2025,07:27:49,Parity Office,C1,07976e88-7cdc-2664-6b5c-1588325c818d,START_SESSION_EVENT,22.0
10/02/2025,08:17:07,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
10/02/2025,10:14:13,Parity Office,C1,07976e88-7cdc-2664-6b5c-1588325c818d,STOP_SESSION_EVENT,0.0
10/02/2025,10:45:47,Parity Office,C1,18d1de43-fbbc-0c63-5da0-32e8431ea2ed,START_SESSION_EVENT,22.0
10/02/2025,12:30:29,Parity Office,C2,d955b3e1-de6c-d469-df28-4788dfa7f891,START_SESSION_EVENT,22.0
10/02/2025,13:38:22,Parity Office,C3,0f2d69b1-7f1b-8451-be5e-64f93f951bce,START_SESSION_EVENT,11.0
10/02/2025,13:38:22,Parity Office,C1,18d1de43-fbbc-0c63-5da0-32e8431ea2ed,DOWNGRADE_EVENT DUE TO THRESHOLD,11.0
10/02/2025,13:59:31,Parity Office,C2,d955b3e1-de6c-d469-df28-4788dfa7f891,STOP_SESSION_EVENT,0.0
10/02/2025,14:43:39,Parity Office,C1,18d1de43-fbbc-0c63-5da0-32e8431ea2ed,STOP_SESSION_EVENT,0.0
10/02/2025,16:41:31,Parity Office,C1,6737ae30-4ba1-c165-8680-eb2ac8d0229b,START_SESSION_EVENT,22.0
10/02/2025,16:45:37,Parity Office,C3,0f2d69b1-7f1b-8451-be5e-64f93f951bce,STOP_SESSION_EVENT,0.0
10/02/2025,19:21:39,Parity Office,C1,6737ae30-4ba1-c165-8680-eb2ac8d0229b,STOP_SESSION_EVENT,0.0
10/02/2025,22:48:27,Parity Office,C1,49a84102-53f9-75fd-a65e-55b571fc320c,START_SESSION_EVENT,22.0
11/02/2025,00:59:31,Parity Office,C2,34117b4e-c490-0a70-bd26-3164602f8c9c,START_SESSION_EVENT,22.0
11/02/2025,01:33:50,Parity Office,C1,49a84102-53f9-75fd-a65e-55b571fc320c,STOP_SESSION_EVENT,0.0
11/02/2025,02:34:01,Parity Office,C2,34117b4e-c490-0a70-bd26-3164602f8c9c,STOP_SESSION_EVENT,0.0
11/02/2025,08:24:53,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
11/02/2025,08:33:58,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
11/02/2025,08:34:21,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
11/02/2025,08:36:07,Parity Office,C1,d5fea41b-43fb-7a59-c0de-1ada4787ca21,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
11/02/2025,08:36:20,Parity Office,C1,d5fea41b-43fb-7a59-c0de-1ada4787ca21,START_SESSION_EVENT,11.0
11/02/2025,09:11:20,Parity Office,C2,c93b2004-3aa0-17cf-7be1-b9e9be7ef314,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
11/02/2025,09:11:23,Parity Office,C2,c93b2004-3aa0-17cf-7be1-b9e9be7ef314,START_SESSION_EVENT,11.0
11/02/2025,09:35:17,Parity Office,C1,d5fea41b-43fb-7a59-c0de-1ada4787ca21,STOP_SESSION_EVENT,0.0
11/02/2025,09:37:09,Parity Office,C1,f4aef699-c562-71d6-6a6e-e017faf9e479,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
11/02/2025,09:37:33,Parity Office,C1,f4aef699-c562-71d6-6a6e-e017faf9e479,START_SESSION_EVENT,11.0
11/02/2025,12:22:34,Parity Office,C2,c93b2004-3aa0-17cf-7be1-b9e9be7ef314,STOP_SESSION_EVENT,0.0
11/02/2025,13:06:32,Parity Office,C1,f4aef699-c562-71d6-6a6e-e017faf9e479,STOP_SESSION_EVENT,0.0
11/02/2025,19:11:20,Parity Office,C1,a131e1dc-e40d-4664-f9d8-75a1534d2ba3,START_SESSION_EVENT,22.0
11/02/2025,20:00:06,Parity Office,C1,a131e1dc-e40d-4664-f9d8-75a1534d2ba3,STOP_SESSION_EVENT,0.0
12/02/2025,00:41:08,Parity Office,C1,1a9dd46b-d517-8e57-50b9-cbf8c3cf7146,START_SESSION_EVENT,22.0
12/02/2025,02:56:15,Parity Office,C2,a41ded3f-087d-bbb7-01d9-90efee4d276b,START_SESSION_EVENT,22.0
12/02/2025,03:33:13,Parity Office,C1,1a9dd46b-d517-8e57-50b9-cbf8c3cf7146,STOP_SESSION_EVENT,0.0
12/02/2025,04:53:08,Parity Office,C1,0d5b9412-1d33-7c06-32f3-b6d16bfdb4b5,START_SESSION_EVENT,22.0
12/02/2025,06:00:38,Parity Office,C2,a41ded3f-087d-bbb7-01d9-90efee4d276b,STOP_SESSION_EVENT,0.0
12/02/2025,06:10:22,Parity Office,C1,0d5b9412-1d33-7c06-32f3-b6d16bfdb4b5,STOP_SESSION_EVENT,0.0
12/02/2025,09:18:15,Parity Office,C1,50a2e31f-1f6b-29b0-2094-919717aaf48b,START_SESSION_EVENT,22.0
12/02/2025,09:21:09,Parity Office,C2,5e1f0858-96cc-1b34-59b0-fe3521f481ca,START_SESSION_EVENT,22.0
12/02/2025,09:51:08,Parity Office,C3,693d0161-2b09-9cf3-88c0-963dda6197e4,START_SESSION_EVENT,11.0
12/02/2025,09:51:09,Parity Office,C1,50a2e31f-1f6b-29b0-2094-919717aaf48b,DOWNGRADE_EVENT DUE TO THRESHOLD,11.0
12/02/2025,10:08:31,Parity Office,C2,5e1f0858-96cc-1b34-59b0-fe3521f481ca,STOP_SESSION_EVENT,0.0
12/02/2025,12:20:26,Parity Office,C1,50a2e31f-1f6b-29b0-2094-919717aaf48b,STOP_SESSION_EVENT,0.0
12/02/2025,13:08:29,Parity Office,C3,693d0161-2b09-9cf3-88c0-963dda6197e4,STOP_SESSION_EVENT,0.0
12/02/2025,13:28:36,Parity Office,C1,b8c0ffc4-6199-3f6c-98a3-28a3bf5011fa,START_SESSION_EVENT,22.0
12/02/2025,15:14:53,Parity Office,C2,9125f9e7-aa02-84e9-d46f-e0eb7d31eaa6,START_SESSION_EVENT,22.0
12/02/2025,16:08:39,Parity Office,C1,b8c0ffc4-6199-3f6c-98a3-28a3bf5011fa,STOP_SESSION_EVENT,0.0
12/02/2025,18:08:05,Parity Office,C2,9125f9e7-aa02-84e9-d46f-e0eb7d31eaa6,STOP_SESSION_EVENT,0.0
13/02/2025,04:46:06,Parity Office,C1,bb58a915-36e9-4126-f14f-52812c36e77f,START_SESSION_EVENT,22.0
13/02/2025,08:06:23,Parity Office,C1,bb58a915-36e9-4126-f14f-52812c36e77f,STOP_SESSION_EVENT,0.0
13/02/2025,08:10:26,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
13/02/2025,08:30:12,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
13/02/2025,08:41:51,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
13/02/2025,09:22:09,Parity Office,C1,082606ad-4f51-fb18-6e96-bdfc9b007fe8,START_SESSION_EVENT,11.0
13/02/2025,09:22:16,Parity Office,C1,082606ad-4f51-fb18-6e96-bdfc9b007fe8,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
13/02/2025,12:43:29,Parity Office,C1,082606ad-4f51-fb18-6e96-bdfc9b007fe8,STOP_SESSION_EVENT,0.0
13/02/2025,14:26:13,Parity Office,C1,df6ec668-5bd2-377a-6ff7-31880466834b,START_SESSION_EVENT,22.0
13/02/2025,14:58:19,Parity Office,C2,ee7da11d-0795-7a69-2f5d-b45dc92cff60,START_SESSION_EVENT,22.0
13/02/2025,15:57:35,Parity Office,C1,df6ec668-5bd2-377a-6ff7-31880466834b,STOP_SESSION_EVENT,0.0
13/02/2025,16:00:23,Parity Office,C2,ee7da11d-0795-7a69-2f5d-b45dc92cff60,STOP_SESSION_EVENT,0.0
13/02/2025,18:28:57,Parity Office,C1,b461c685-270e-f82a-d0cf-e9d584b0cf61,START_SESSION_EVENT,22.0
13/02/2025,19:53:24,Parity Office,C1,b461c685-270e-f82a-d0cf-e9d584b0cf61,STOP_SESSION_EVENT,0.0
14/02/2025,00:13:57,Parity Office,C1,04b94b74-dedc-a46d-ac29-aa460a2bfc46,START_SESSION_EVENT,22.0
14/02/2025,02:29:25,Parity Office,C1,04b94b74-dedc-a46d-ac29-aa460a2bfc46,STOP_SESSION_EVENT,0.0
14/02/2025,08:10:30,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
14/02/2025,08:16:31,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
14/02/2025,08:46:27,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
14/02/2025,09:03:24,Parity Office,C1,66743fc9-6b01-b120-ad6d-7a3c8914131e,START_SESSION_EVENT,11.0
14/02/2025,09:03:45,Parity Office,C1,66743fc9-6b01-b120-ad6d-7a3c8914131e,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
14/02/2025,09:20:38,Parity Office,C2,4897cce5-d1d9-edb4-122c-039aa88f83f2,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
14/02/2025,09:20:43,Parity Office,C2,4897cce5-d1d9-edb4-122c-039aa88f83f2,START_SESSION_EVENT,11.0
14/02/2025,09:44:11,Parity Office,C1,0f661a9a-baae-d706-ad42-4811eba17d14,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
14/02/2025,09:44:12,Parity Office,C1,0f661a9a-baae-d706-ad42-4811eba17d14,START_SESSION_EVENT,11.0
14/02/2025,09:44:42,Parity Office,C1,66743fc9-6b01-b120-ad6d-7a3c8914131e,STOP_SESSION_EVENT,0.0
14/02/2025,09:59:40,Parity Office,C3,3acde218-c364-207b-c2d7-40af338f1980,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
14/02/2025,09:59:47,Parity Office,C3,3acde218-c364-207b-c2d7-40af338f1980,START_SESSION_EVENT,11.0
14/02/2025,11:14:10,Parity Office,C2,4897cce5-d1d9-edb4-122c-039aa88f83f2,STOP_SESSION_EVENT,0.0
14/02/2025,13:13:13,Parity Office,C1,0f661a9a-baae-d706-ad42-4811eba17d14,STOP_SESSION_EVENT,0.0
14/02/2025,13:24:16,Parity Office,C1,185e0fca-79f4-523d-cca2-946c5ab3174f,START_SESSION_EVENT,22.0
14/02/2025,13:49:24,Parity Office,C3,3acde218-c364-207b-c2d7-40af338f1980,STOP_SESSION_EVENT,0.0
14/02/2025,15:07:09,Parity Office,C1,185e0fca-79f4-523d-cca2-946c5ab3174f,STOP_SESSION_EVENT,0.0
14/02/2025,17:34:09,Parity Office,C1,e3096e77-4623-d52b-57e3-9ebf28130cf8,START_SESSION_EVENT,22.0
14/02/2025,21:03:56,Parity Office,C2,7fab858b-db22-ca08-9115-52a372639642,START_SESSION_EVENT,22.0
14/02/2025,21:17:44,Parity Office,C1,e3096e77-4623-d52b-57e3-9ebf28130cf8,STOP_SESSION_EVENT,0.0
15/02/2025,00:38:57,Parity Office,C2,7fab858b-db22-ca08-9115-52a372639642,STOP_SESSION_EVENT,0.0
15/02/2025,01:58:25,Parity Office,C1,880f7025-da1b-4150-bd1d-d3f0591ac963,START_SESSION_EVENT,22.0
15/02/2025,05:03:45,Parity Office,C2,89304720-cfd8-b537-a65a-7c009c67a540,START_SESSION_EVENT,22.0
15/02/2025,05:24:29,Parity Office,C1,880f7025-da1b-4150-bd1d-d3f0591ac963,STOP_SESSION_EVENT,0.0
15/02/2025,08:08:16,Parity Office,C2,89304720-cfd8-b537-a65a-7c009c67a540,STOP_SESSION_EVENT,0.0
15/02/2025,08:25:11,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
15/02/2025,09:16:06,Parity Office,C1,f32881d1-538b-29d5-f2a2-8c1e57907942,START_SESSION_EVENT,11.0
15/02/2025,09:16:11,Parity Office,C1,f32881d1-538b-29d5-f2a2-8c1e57907942,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
15/02/2025,09:25:04,Parity Office,C2,86610ccd-bc9e-a36b-19b1-cd3d75e8e464,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
15/02/2025,09:25:51,Parity Office,C2,86610ccd-bc9e-a36b-19b1-cd3d75e8e464,START_SESSION_EVENT,11.0
15/02/2025,09:38:15,Parity Office,C3,01c5d528-86dd-8c15-860b-d41d682c2e1f,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
15/02/2025,09:38:36,Parity Office,C3,01c5d528-86dd-8c15-860b-d41d682c2e1f,START_SESSION_EVENT,11.0
15/02/2025,09:54:46,Parity Office,C1,f32881d1-538b-29d5-f2a2-8c1e57907942,STOP_SESSION_EVENT,0.0
15/02/2025,12:19:43,Parity Office,C3,01c5d528-86dd-8c15-860b-d41d682c2e1f,STOP_SESSION_EVENT,0.0
15/02/2025,12:28:41,Parity Office,C2,86610ccd-bc9e-a36b-19b1-cd3d75e8e464,STOP_SESSION_EVENT,0.0
15/02/2025,16:48:23,Parity Office,C1,8a85669d-aef9-1c1c-bd95-7c118ec1a787,START_SESSION_EVENT,22.0
15/02/2025,19:19:55,Parity Office,C1,8a85669d-aef9-1c1c-bd95-7c118ec1a787,STOP_SESSION_EVENT,0.0
15/02/2025,20:23:47,Parity Office,C1,ab75c574-c559-4bee-589a-59ae8b9e5465,START_SESSION_EVENT,22.0
15/02/2025,21:13:18,Parity Office,C1,ab75c574-c559-4bee-589a-59ae8b9e5465,STOP_SESSION_EVENT,0.0
15/02/2025,23:50:53,Parity Office,C1,2502f868-d206-c3db-c343-abd6c9a71054,START_SESSION_EVENT,22.0
16/02/2025,03:10:23,Parity Office,C1,38203284-548f-ca64-9b96-bf4cdbef9a7e,START_SESSION_EVENT,22.0
16/02/2025,03:10:46,Parity Office,C1,2502f868-d206-c3db-c343-abd6c9a71054,STOP_SESSION_EVENT,0.0
16/02/2025,04:48:31,Parity Office,C1,38203284-548f-ca64-9b96-bf4cdbef9a7e,STOP_SESSION_EVENT,0.0
16/02/2025,08:37:49,Parity Office,,,DOWNGRADE_EVENT_PREDICTIVE,0.0
16/02/2025,09:18:46,Parity Office,C1,8cc8a2be-62f3-9de7-bb08-7e8e30bd76da,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
16/02/2025,09:18:52,Parity Office,C1,8cc8a2be-62f3-9de7-bb08-7e8e30bd76da,START_SESSION_EVENT,11.0
16/02/2025,09:21:29,Parity Office,C2,457686b4-3cdd-3d42-0b6d-e2f8942d98be,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
16/02/2025,09:21:54,Parity Office,C2,457686b4-3cdd-3d42-0b6d-e2f8942d98be,START_SESSION_EVENT,11.0
16/02/2025,09:50:16,Parity Office,C3,c4a30572-149c-d3e7-80df-925792b28c5c,START_SESSION_EVENT,11.0
16/02/2025,09:50:31,Parity Office,C3,c4a30572-149c-d3e7-80df-925792b28c5c,DOWNGRADE_EVENT DUE TO PREDICTION,11.0
16/02/2025,09:51:54,Parity Office,N/A,N/A,NOT_AVAILABLE_CONNECTOR_EVENT,0.0
16/02/2025,09:56:00,Parity Office,N/A,N/A,NOT_AVAILABLE_CONNECTOR_EVENT,0.0
16/02/2025,11:03:58,Parity Office,C2,457686b4-3cdd-3d42-0b6d-e2f8942d98be,STOP_SESSION_EVENT,0.0
16/02/2025,11:26:27,Parity Office,C1,8cc8a2be-62f3-9de7-bb08-7e8e30bd76da,STOP_SESSION_EVENT,0.0
16/02/2025,12:02:53,Parity Office,C3,c4a30572-149c-d3e7-80df-925792b28c5c,STOP_SESSION_EVENT,0.0
16/02/2025,15:59:43,Parity Office,C1,20453291-cf57-4d33-71a7-fc4ffe731760,START_SESSION_EVENT,22.0
16/02/2025,17:05:15,Parity Office,C1,20453291-cf57-4d33-71a7-fc4ffe731760,STOP_SESSION_EVENT,0.0
16/02/2025,23:56:38,Parity Office,C1,be7c7fa3-2ef6-f80e-4606-5bcaf4e89fde,START_SESSION_EVENT,22.0
17/02/2025,01:45:54,Parity Office,C2,1ae94167-688f-c080-0c4a-016e983ec213,START_SESSION_EVENT,22.0
17/02/2025,02:44:12,Parity Office,C1,be7c7fa3-2ef6-f80e-4606-5bcaf4e89fde,STOP_SESSION_EVENT,0.0
17/02/2025,03:33:42,Parity Office,C2,1ae94167-688f-c080-0c4a-016e983ec213,STOP_SESSION_EVENT,0.0
17/02/2025,04:32:28,Parity Office,C1,25398713-49b9-1f53-aa54-5111ec25d934,START_SESSION_EVENT,22.0
